user_id,gender,timePassedValidation,ageGroup,label
698412,1,0.725,40,0
698435,1,0.6375,40,0
698460,0,0.4875,20,0
698572,0,0.0,20,1
698595,0,0.9375,20,1
698654,1,0.375,40,0
698672,0,0.1625,50,0
698688,1,0.0625,30,0
698718,0,0.0,20,1
698723,0,0.0,20,0
698877,0,0.1375,20,0
698880,1,0.95,30,0
698945,0,0.1625,20,0
698955,0,0.0375,20,1
698970,1,0.0,30,1
698974,0,0.0,20,1
698987,0,0.0,20,1
698991,1,0.225,40,0
699016,1,0.5125,30,0
699096,1,1.0,50,0
699176,1,1.0,20,0
699190,0,0.0,30,1
699272,1,0.0375,50,1
699290,0,0.0,20,1
699297,0,0.0,30,1
699305,1,0.9,30,0
699352,1,0.175,40,0
699355,1,0.0125,50,1
699361,1,0.4,60,0
699362,1,0.0,30,0
699411,1,0.7125,30,0
699457,0,0.0,30,0
699473,1,0.725,30,0
699484,1,0.0,30,0
699587,1,0.0875,20,0
699627,1,0.9,30,0
699730,0,0.675,50,0
699741,0,0.0125,30,0
699752,1,0.05,30,0
699759,1,0.1375,20,0
699823,0,0.75,30,0
699967,1,0.0,40,0
699970,0,0.0,20,1
699997,1,0.625,40,0
700006,1,0.425,30,0
700025,1,0.0125,30,0
700068,0,0.0625,20,1
700137,0,0.0,30,1
700166,0,0.0,20,1
700193,0,0.525,20,0
700208,1,0.0,20,1
700236,0,0.0,20,1
700314,0,0.6375,20,0
700328,1,0.025,20,0
700359,0,0.0,20,1
700408,1,1.0,30,0
700410,1,0.15,40,0
700442,0,0.25,60,1
700451,0,0.1875,40,0
700469,1,0.0375,50,0
700491,0,0.0,20,1
700502,0,0.625,10,0
700512,1,0.0,20,1
700541,1,0.0,30,0
700558,1,0.5375,40,0
700624,1,0.0125,50,0
700726,1,0.725,50,0
700771,1,0.2875,20,0
700775,1,0.075,20,0
700791,1,0.8375,30,0
700826,1,0.4875,30,0
700848,0,0.0,30,1
700918,0,0.075,50,0
700967,0,0.2625,30,0
701021,0,0.0,20,1
701060,0,0.0375,30,0
701193,0,0.0,20,1
701195,1,0.025,10,0
701210,1,0.8875,40,0
701240,0,0.0,30,1
701255,1,0.0375,20,0
701297,1,0.7625,30,0
701485,1,0.2375,40,0
701516,0,0.0,10,1
701519,0,0.0,20,0
701541,0,0.3875,20,0
701553,1,0.15,30,0
701620,0,0.025,20,0
701630,0,0.0,30,1
701650,1,0.575,20,0
701652,1,0.725,40,0
701672,0,0.6625,30,0
701779,1,0.2375,20,0
701812,1,0.0,20,1
701817,1,0.4,30,0
702034,1,0.0,40,0
702041,0,0.0,30,1
702088,0,0.225,50,0
702305,0,0.0,20,1
702328,1,0.9,30,0
702341,0,0.05,30,1
702360,0,0.0,10,0
702377,1,0.1,20,1
702497,1,0.8625,30,0
702551,1,0.5125,30,0
702647,1,0.65,20,0
702653,1,0.95,30,0
702658,0,0.0,20,0
702703,0,0.0,20,1
702847,0,0.0,30,1
702909,1,0.35,20,1
702933,1,0.0125,40,1
703044,1,0.7125,30,0
703060,0,0.7625,20,0
703117,1,0.75,30,0
703257,0,0.0875,20,0
703479,1,1.0,30,0
703489,1,0.0,50,1
703504,1,0.0,20,1
703673,1,0.65,50,0
703697,1,0.6875,30,0
703805,0,0.0125,40,1
703831,1,0.025,40,1
703855,0,0.325,30,1
703902,0,0.0,20,1
703941,1,0.025,20,0
704002,1,0.1625,30,0
704013,0,0.025,30,0
704053,1,0.0,30,1
704066,1,0.0375,50,0
704130,1,0.7625,30,0
704148,1,0.0,30,1
704242,0,0.0125,20,1
704314,0,0.0,30,1
704423,0,0.0,30,1
704435,1,0.225,40,0
704437,1,0.1,50,0
704463,1,0.0125,30,0
704665,1,0.6875,30,0
704785,1,0.575,30,0
704810,1,0.0,20,0
704941,1,0.225,20,0
704947,0,0.95,60,0
705086,0,0.0375,30,0
705182,0,0.7125,20,0
705196,0,0.0125,10,0
705221,0,0.1,10,0
705275,0,0.0875,10,1
705349,1,0.7625,10,0
705374,1,0.7125,40,0
705436,1,0.9125,20,0
705568,1,0.7125,50,0
705627,1,0.5625,30,1
705752,1,0.1375,20,1
705753,1,0.025,30,1
705842,0,0.0,20,1
705933,0,0.0,10,1
706017,1,0.3125,20,0
706188,0,0.075,40,1
706215,0,0.0125,50,0
706281,0,0.0,30,1
706309,1,0.2125,50,0
706337,1,0.4625,20,0
706379,0,0.0,30,1
706442,0,0.1375,30,0
706484,0,0.05,30,1
706525,1,0.225,30,0
706579,1,0.6125,20,0
706586,0,0.0,10,1
706680,1,0.2,20,1
706695,0,0.0,40,0
706710,1,0.0,20,1
706714,1,0.0,30,1
706758,0,0.0,20,1
706789,0,0.0,30,1
706823,1,0.0625,30,0
706907,1,1.0,40,0
706925,1,0.3125,30,0
707020,1,0.2875,40,0
707044,0,0.3125,20,0
707064,0,0.0,30,1
707080,0,0.125,20,0
707113,1,0.175,40,0
707182,1,0.0125,40,1
707228,0,0.0625,20,0
707234,0,0.6625,20,0
707252,0,0.0,20,1
707261,0,0.0125,10,1
707282,1,0.375,20,0
707329,0,0.9125,60,0
707453,1,0.1375,40,0
707470,0,0.0,50,1
707624,1,0.2125,20,0
707666,1,0.0625,50,1
707672,1,0.7875,40,0
707683,0,0.0,10,1
707728,0,0.0,20,0
707763,0,0.025,20,0
707783,1,0.0,30,0
707850,1,0.1125,50,0
707860,0,0.0125,30,1
707889,0,0.0,30,1
707949,1,0.0125,50,1
707965,0,0.025,10,1
707973,1,0.0,20,1
708031,0,0.0,20,1
708078,1,0.0375,30,0
708122,1,0.0125,20,0
708183,1,0.0125,40,0
708206,0,0.0,20,0
708241,0,0.0,30,1
708251,0,0.3875,40,0
708283,0,0.0,30,1
708324,1,0.0,40,1
708346,1,0.325,20,0
708397,1,0.0,20,1
708463,0,0.0125,20,1
708473,1,0.0,20,1
708549,1,0.0,30,1
708600,1,0.775,50,0
708630,1,0.7875,50,0
708664,1,0.0,20,0
708715,0,0.0,20,1
708721,0,0.0,10,1
708724,1,0.925,30,0
708731,0,0.075,40,1
708736,0,0.0,20,1
708786,1,0.7625,50,0
708789,1,0.45,60,0
708792,1,0.0125,40,1
708835,1,0.0875,30,1
708857,1,0.85,30,0
709102,1,0.8,20,1
709106,0,0.0,20,1
709108,1,0.1875,30,0
709150,0,0.0,60,0
709194,0,0.0,20,1
709234,1,0.5625,20,0
709284,0,0.6625,40,0
709289,0,0.0,20,1
709362,1,0.1,20,0
709400,0,0.0,20,1
709580,1,0.5875,40,1
709601,0,0.0,20,1
709651,0,0.875,20,1
709674,1,0.6125,50,0
709694,1,0.0375,50,1
709730,0,0.0,30,1
709759,0,0.2875,30,0
709813,1,0.025,50,0
709826,1,0.2,20,0
709871,0,0.725,20,0
709908,1,0.0,40,1
709998,0,0.0625,20,1
710112,1,0.025,40,0
710120,1,0.1375,30,0
710131,1,0.0875,50,0
710255,0,0.625,10,0
710395,0,0.0,20,1
710412,1,0.0,30,0
710457,1,0.2375,20,1
710485,1,0.0625,20,0
710490,1,0.925,20,1
710513,0,0.0,20,1
710561,0,0.3,20,0
710579,0,0.0,30,1
710707,1,0.0125,40,0
710787,0,0.2625,60,0
710801,0,0.3,20,0
710856,1,0.1375,30,0
710897,1,0.325,20,0
710913,1,0.0,20,0
710934,1,0.95,40,0
710942,1,0.0125,40,1
710952,0,0.4125,20,0
710999,1,0.3,30,1
711023,0,0.4125,20,0
711061,0,0.0,20,1
711071,1,0.0875,10,0
711080,0,0.8875,40,0
711092,1,0.0,40,1
711134,0,0.0,20,1
711148,1,0.6375,50,0
711159,1,0.0,50,1
711178,1,0.725,40,0
711269,0,0.0,20,1
711320,0,0.7,50,0
711352,0,0.0,20,1
711389,1,1.0,40,0
711418,1,0.6875,50,0
711445,0,0.0,20,1
711501,1,0.0125,30,0
711606,1,0.525,30,0
711657,1,0.0125,20,0
711720,0,0.0,20,1
711815,1,1.0,30,0
711913,1,0.4375,40,0
711916,1,0.9125,40,0
711918,1,0.0625,20,0
711994,1,0.0,20,0
712018,1,0.0,30,1
712109,0,0.0,30,1
712183,1,0.2875,20,0
712226,1,0.0,50,1
712258,1,0.6125,60,0
712300,1,0.0,50,1
712365,1,0.025,20,0
712385,0,0.0,20,1
712430,1,0.0875,20,0
712450,0,0.0,20,1
712597,1,0.0375,40,1
712600,0,0.1375,30,0
712625,1,0.1375,30,0
712635,1,0.125,50,0
712640,0,0.0,30,1
712682,1,0.3625,50,0
712695,0,0.0,30,1
712713,1,0.0,30,0
712766,1,0.0375,40,0
712816,1,0.0,40,1
712854,1,0.0,20,1
712866,0,0.4875,20,1
712910,1,0.0,20,0
712969,1,0.0125,30,0
712975,1,0.8625,20,0
713063,1,0.0,30,1
713132,1,0.0,30,0
713217,0,0.2625,20,0
713223,0,0.1125,40,0
713229,0,0.025,30,0
713291,0,0.0125,20,1
713360,0,0.0125,30,1
713385,1,0.25,30,0
713632,1,0.0875,30,0
713646,1,0.7125,40,0
713697,1,0.3875,20,0
713873,1,0.4625,20,0
713879,0,0.0,20,1
713884,1,0.0125,30,1
713923,1,0.2375,20,0
713974,0,0.9,40,0
714013,0,0.0,20,1
714042,0,0.0625,30,0
714106,0,0.0,30,1
714127,1,0.175,20,0
714304,0,0.0,30,1
714347,0,0.0,10,1
714397,0,0.0,30,0
714407,0,0.0125,30,0
714483,1,0.05,40,0
714496,0,0.0,20,1
714525,1,0.9125,30,0
714538,1,0.9,30,0
714568,0,0.575,30,0
714604,0,0.0,20,0
714667,1,0.55,50,0
714682,0,0.0125,30,0
714703,1,0.225,30,1
714754,1,0.125,30,0
714762,0,0.0,20,0
714801,0,0.35,50,0
714874,0,0.0,20,1
714886,0,0.325,30,0
714971,0,0.55,40,0
714973,0,0.0,10,1
715066,1,0.7125,60,0
715143,1,0.85,20,0
715225,0,0.0125,20,0
715226,0,0.0,30,1
715255,1,0.0,20,1
715333,0,0.0625,30,1
715416,1,0.375,30,0
715475,0,0.3,20,1
715482,0,0.0125,40,1
715566,1,0.0625,30,0
715601,0,0.025,30,0
715641,1,0.475,40,0
715665,0,0.2125,20,0
715787,0,0.0875,20,0
715969,0,0.0,20,1
715974,1,0.325,30,0
715975,0,0.0625,50,0
715981,0,0.0,20,1
715995,0,1.0,20,0
716020,0,0.0625,20,0
716034,0,0.0625,30,0
716045,1,0.4875,40,0
716083,1,0.9,30,0
716131,1,0.05,20,0
716155,0,0.0,30,1
716212,0,0.0375,30,0
716283,1,0.0,30,0
716338,1,0.4875,40,0
716357,0,0.0125,30,1
716400,0,0.0,30,0
716549,1,0.0125,30,1
716576,0,0.0,20,1
716650,1,0.0,40,0
716704,1,0.6375,20,0
716845,0,0.0,20,0
716968,0,0.05,40,1
717054,1,0.15,20,0
717077,1,0.0125,50,0
717117,1,0.5,60,0
717125,1,0.4375,30,1
717196,1,0.0625,20,0
717202,1,0.325,30,0
717253,0,0.0,20,0
717307,0,0.0625,40,1
717354,1,0.05,20,0
717377,1,0.0375,20,0
717417,1,0.4375,20,0
717534,1,0.8375,30,0
717551,0,0.0,30,1
717627,1,0.15,20,0
717647,1,0.4125,20,0
717675,1,0.5375,30,0
717719,1,0.1375,20,0
717725,0,0.45,20,0
717736,1,0.125,40,1
717744,1,0.375,20,0
717746,1,0.5,20,1
717849,0,0.7125,40,0
717854,0,0.3125,50,0
717863,0,0.0,20,1
717927,1,0.1875,40,1
717962,1,0.0,40,1
717979,1,0.625,30,0
718117,0,0.0,20,1
718127,0,0.0125,20,1
718163,0,0.0,30,1
718166,0,0.0,20,1
718261,1,0.0125,20,0
718351,0,0.0,20,1
718378,0,0.0,20,0
718383,0,0.9,20,0
718413,0,0.0,20,1
718450,1,0.325,30,0
718491,1,0.0,50,1
718499,1,0.9375,20,0
718517,0,0.0,20,1
718618,0,0.225,30,0
718630,0,0.1125,20,0
718677,0,0.325,40,0
718749,0,0.0375,10,1
718783,0,0.05,10,0
718819,0,0.025,30,1
718822,0,0.5625,40,0
718890,1,0.0,30,0
718911,1,0.0375,30,0
718964,0,0.0125,20,1
718985,0,0.1875,20,1
719058,1,0.15,50,0
719071,0,0.5375,20,0
719266,0,0.05,30,0
719274,0,0.85,20,0
719416,0,0.0,30,1
719420,0,0.9125,50,0
719424,0,0.0,20,0
719539,0,0.9125,20,0
719567,0,0.125,20,1
719589,1,1.0,20,0
719617,0,0.575,20,0
719674,1,0.0125,60,0
719685,1,0.95,50,0
719883,1,0.15,20,0
719891,0,0.0,20,1
719934,0,0.225,20,0
719943,1,0.0125,20,1
719970,1,0.0,20,1
720165,1,0.0125,30,1
720212,1,0.625,40,0
720292,0,0.025,30,1
720302,0,0.0,30,1
720339,1,0.625,30,0
720393,1,0.3375,50,0
720463,1,0.75,50,0
720500,1,0.125,20,0
720522,1,0.0625,20,0
720592,1,0.6375,30,0
720601,1,0.2875,40,1
720609,0,0.35,60,1
720625,1,0.0,30,1
720753,1,0.525,20,0
720755,1,0.0125,40,1
720785,1,0.0625,40,0
720793,0,0.0,10,1
720796,1,0.0,50,1
720825,1,0.425,30,0
720889,1,0.15,30,0
720918,0,0.3375,50,0
720921,0,0.0,20,1
721058,1,1.0,30,0
721101,0,0.0,20,1
721111,1,0.225,20,0
721121,0,0.2875,30,0
721122,1,0.6875,40,0
721342,0,0.1,10,0
721379,1,1.0,30,0
721419,0,0.0,20,1
721442,1,0.2875,30,0
721504,1,0.575,50,1
721543,1,0.15,20,0
721589,0,0.0,30,1
721666,0,0.0,10,1
721747,1,0.15,20,0
722020,0,0.45,20,1
722062,0,0.025,40,0
722073,1,0.225,20,1
722116,1,0.875,20,0
722121,1,0.0625,20,0
722141,0,0.0,20,1
722157,0,0.025,20,1
722165,1,0.2625,40,0
722237,0,0.0,20,0
722255,0,0.025,30,1
722280,0,0.6625,10,1
722328,0,0.0,20,1
722339,1,0.0,40,1
722346,1,0.55,30,0
722401,0,0.0,30,1
722459,1,0.375,30,0
722543,1,0.25,50,1
722554,1,0.3,20,0
722556,1,0.0,40,1
722656,1,0.3375,50,0
722660,1,0.775,20,1
722689,0,0.0,40,0
722759,1,0.6875,40,0
722784,1,0.0,20,0
722789,0,0.35,40,0
722810,1,0.0,20,1
722829,1,0.9,20,0
722859,0,0.0,60,0
722886,0,0.0,30,1
722901,0,0.4875,40,0
722931,0,0.0,20,1
722946,1,0.0125,40,1
722978,0,0.0,20,0
723093,0,0.0,20,1
723177,1,0.95,60,0
723229,1,0.775,50,0
723263,0,0.125,20,0
723283,0,0.0,20,1
723319,0,0.0,20,1
723362,1,0.2875,30,1
723425,1,0.2,40,0
723448,1,0.775,40,0
723469,1,0.0,30,1
723552,1,0.725,40,0
723640,0,0.0,20,1
723659,1,0.0,20,0
723674,0,0.1125,20,0
723689,0,0.0,30,0
723840,1,0.1625,20,0
723903,1,0.0,20,1
723905,0,0.0125,20,1
723956,0,0.0,20,1
723967,0,0.8875,20,0
723987,0,0.9375,40,0
724003,0,0.0,20,1
724008,0,0.3,20,0
724214,0,0.0125,20,1
724229,0,0.175,40,0
724248,1,0.0125,20,0
724251,1,0.0375,30,1
724256,1,0.0,30,1
724280,1,0.9625,30,0
724316,0,0.0,20,0
724383,0,0.1125,20,0
724549,1,0.9375,40,0
724631,0,0.0,20,1
724690,1,0.025,40,0
724754,0,0.0125,40,1
724810,1,0.0,20,1
724857,1,0.3125,20,0
724862,0,0.0,20,1
724864,0,0.0,30,1
724923,0,0.0,30,0
725009,0,0.0,20,1
725022,0,0.175,20,0
725033,0,0.0,20,0
725039,0,0.0,60,1
725060,0,0.0125,30,1
725066,0,0.0,50,0
725099,1,0.9,70,0
725111,1,0.7,30,0
725124,1,0.1125,20,1
725178,0,0.0125,20,1
725258,1,0.2875,20,0
725300,0,0.9,40,0
725416,0,0.0,10,1
725516,0,0.0,50,0
725532,0,0.525,40,0
725552,1,0.075,20,1
725561,1,0.6,40,0
725729,0,0.0,40,0
725760,0,0.6375,50,0
725788,1,0.325,20,0
725862,1,0.5125,30,0
725880,1,0.2,30,1
725896,1,0.0,50,1
725928,0,0.0,30,1
725929,1,0.2,20,0
725935,1,0.3125,50,0
726018,1,0.0125,10,0
726044,1,0.3125,60,0
726073,1,0.15,40,0
726090,1,0.425,50,0
726108,1,0.0125,30,1
726168,0,0.3625,30,0
726254,0,0.1,20,0
726322,0,0.0,20,1
726344,1,0.95,50,0
726352,1,0.0,60,1
726375,1,0.0,20,0
726419,1,0.725,30,0
726456,0,0.1,30,0
726489,0,0.0,30,1
726519,0,0.0,20,1
726622,1,0.3,30,0
726641,0,0.0,20,0
726652,0,0.0125,30,1
726747,0,0.0,20,0
726753,0,0.8875,20,0
726822,1,0.0,20,0
727135,0,0.05,20,0
727159,1,0.5875,30,0
727322,0,0.6375,50,0
727485,1,0.375,40,0
727491,0,0.0125,20,1
727496,0,0.0125,10,0
727499,1,0.7625,50,0
727643,0,0.0,30,1
727653,0,0.45,50,0
727762,1,0.95,30,0
727841,1,0.0,20,1
727863,0,0.175,20,0
727878,0,0.025,20,1
727900,1,0.0375,20,0
727933,0,0.0375,30,1
727961,0,0.0,30,1
727978,0,0.3125,40,0
728007,0,0.0,20,1
728040,1,0.7125,30,0
728045,1,0.0,50,0
728060,0,0.0125,50,1
728164,0,0.0125,20,1
728212,1,0.0,20,0
728226,1,0.4375,20,0
728245,1,0.2,50,1
728278,1,0.75,20,0
728294,0,0.025,50,0
728306,0,0.05,20,0
728320,0,0.4375,20,0
728331,1,0.0,30,1
728336,1,0.0875,40,1
728391,0,0.0,10,1
728395,0,0.0125,40,0
728517,0,0.7625,30,0
728534,0,0.45,40,0
728546,1,0.525,30,0
728608,0,0.95,20,0
728644,0,0.925,40,0
728683,1,0.0625,30,0
728726,1,0.275,30,0
728727,0,0.0875,20,0
728744,1,0.3625,40,0
728891,1,0.6875,40,0
728898,1,0.8625,40,0
728922,1,0.2375,40,0
728926,0,0.0,20,0
729105,1,0.6875,40,0
729131,1,0.2625,30,0
729154,1,0.0625,50,1
729249,0,0.1125,20,0
729441,0,0.3375,30,0
729477,0,0.0125,20,1
729491,1,0.05,30,1
729502,0,0.0,20,1
729503,0,0.0,20,1
729513,1,0.575,30,0
729560,1,0.05,20,0
729576,0,0.0,20,1
729629,0,0.0375,10,0
729642,0,0.0,20,1
729708,0,0.0,20,0
729771,1,0.2,30,0
729799,0,0.0,20,1
729835,1,0.9,40,0
729920,0,0.6375,20,0
729988,0,0.0,30,1
730019,1,0.3625,20,0
730094,1,0.7,30,0
730157,1,0.6125,50,0
730417,1,0.1375,30,0
730425,1,0.1625,20,0
730472,1,0.0,30,0
730493,1,0.0,60,1
730604,1,0.1375,50,0
730630,1,1.0,30,0
730651,1,0.95,30,0
730666,1,0.175,30,0
730733,0,0.1625,20,0
730776,0,0.0,20,1
730835,0,0.15,20,0
730940,0,0.0,20,1
730991,0,0.2625,30,0
731010,1,0.7125,30,0
731022,0,0.0,10,0
731082,0,0.05,50,0
731095,1,0.1375,30,0
731101,1,0.0,10,0
731132,0,0.0,30,1
731200,0,0.25,30,0
731236,0,0.2375,30,0
731320,0,0.175,30,0
731460,1,0.65,60,0
731480,1,0.0,30,0
731500,0,0.075,20,0
731509,1,0.825,30,0
731536,1,0.675,30,0
731587,1,0.0,50,1
731597,1,0.525,30,0
731629,0,0.7875,60,0
731642,1,0.225,30,0
731710,1,0.2125,20,0
731721,1,0.5625,50,0
731771,0,0.0125,10,1
731878,1,0.0,30,0
731951,1,0.025,40,1
731965,1,0.5,30,0
731975,0,0.0125,20,1
731993,0,0.0,20,1
732007,1,0.7,40,0
732068,0,0.0,20,1
732080,1,0.075,30,0
732094,1,0.0,30,1
732099,1,0.6375,30,0
732102,1,0.0375,20,0
732176,0,0.0,20,1
732195,0,0.0125,10,1
732212,0,0.625,20,0
732276,0,0.1875,40,0
732293,0,0.0,20,0
732306,1,0.025,20,0
732308,0,0.15,20,0
732367,0,0.05,20,1
732425,1,0.1375,20,1
732449,1,0.025,30,0
732491,0,0.0,30,1
732616,0,0.0,20,1
732618,0,0.2625,20,0
732664,1,0.4375,40,0
732676,1,0.4625,30,0
732746,1,0.0375,30,0
732796,0,0.0,20,1
732875,0,0.0625,30,1
732963,0,0.05,30,1
732987,1,0.1,20,0
733019,1,0.75,60,0
733208,0,0.775,30,0
733331,0,0.1125,30,0
733422,0,0.0,20,1
733433,0,0.0875,20,1
733531,0,0.0,20,1
733588,0,0.0,30,0
733625,1,0.6375,40,0
733658,0,0.95,50,0
733669,0,0.0,20,0
733702,1,0.0,40,0
733802,1,0.025,50,1
733849,1,0.025,40,0
733873,1,0.925,30,0
733877,0,0.325,40,1
733898,0,0.05,20,0
733899,0,0.0375,30,1
733904,1,0.15,20,0
733927,0,0.025,20,1
733935,1,0.2625,50,0
734115,0,0.0,30,1
734197,0,0.0,20,1
734206,1,0.725,30,0
734278,1,0.0,30,1
734357,1,0.1,20,0
734368,0,0.0,20,1
734403,0,0.0625,20,1
734404,1,0.125,30,0
734482,1,0.2875,20,0
734506,1,0.0,50,1
734539,1,0.525,20,0
734556,0,0.05,30,0
734579,0,0.925,60,0
734616,0,0.4375,60,0
734673,1,0.625,20,1
734695,0,0.1,30,0
734774,1,0.1875,30,0
734793,0,0.0625,20,1
734810,0,0.0,20,1
734813,0,0.0,30,1
734864,0,0.1,20,0
735009,0,0.0,30,1
735025,0,0.0,20,0
735079,0,0.0875,20,0
735169,0,0.0625,30,0
735185,1,0.0125,20,0
735224,1,0.9375,40,0
735272,1,0.3375,20,0
735416,0,0.5,40,0
735484,1,0.1125,20,0
735610,1,0.3375,40,0
735612,1,0.6625,50,0
735787,0,0.65,30,0
735855,0,0.0,20,1
735945,1,0.775,40,0
736005,1,0.9625,40,0
736039,1,0.3125,60,1
736091,0,0.0,10,1
736133,1,0.85,40,0
736157,0,0.125,50,0
736196,1,0.225,20,1
736217,1,0.0,50,1
736302,1,0.3625,20,0
736438,1,0.8625,50,0
736552,0,0.0,20,1
736626,1,0.4,20,0
736648,0,0.0,20,1
736649,0,0.0,10,0
736661,0,0.0,10,1
736688,1,0.0,60,1
736734,0,0.0,20,1
736736,1,0.0,30,0
736744,0,0.2875,60,1
736804,1,0.6375,30,0
736887,0,0.2125,40,0
736970,1,0.05,30,0
737127,1,0.9,20,0
737193,0,0.0,20,1
737197,0,0.0,20,0
737199,0,0.0625,30,1
737211,1,0.7125,50,0
737310,0,0.025,20,0
737321,1,0.2,20,1
737329,0,0.0,20,1
737335,0,0.0,10,1
737392,1,0.1375,30,0
737416,1,0.025,20,0
737423,1,0.9,40,0
737445,1,0.7,40,0
737454,1,1.0,30,0
737480,1,0.025,30,0
737532,1,0.3375,50,0
737571,0,0.4625,40,0
737587,0,0.0,20,1
737624,1,0.025,30,0
737753,0,0.0125,20,0
737914,0,0.0125,30,1
737926,0,0.0,20,1
737951,0,0.0,20,1
738110,1,0.0875,20,1
738117,0,0.0,20,1
738143,1,0.0,50,1
738166,1,0.0,50,1
738202,1,0.375,20,0
738233,1,0.6875,50,1
738304,0,0.0625,40,0
738331,1,0.925,20,0
738339,0,0.0,20,0
738364,0,0.0,20,1
738366,0,0.0625,30,0
738381,1,0.0,30,0
738441,0,0.0,50,1
738506,0,0.675,50,0
738539,0,0.0,20,1
738579,1,0.6625,50,0
738599,1,0.625,30,0
738641,0,0.0,20,1
738660,0,0.5,20,0
738677,0,0.0,20,1
738734,1,0.5625,30,0
738762,1,0.95,50,0
738817,1,0.15,30,0
738827,0,0.25,30,0
738838,0,0.0,20,0
738945,1,0.3625,30,0
738969,1,0.8,30,0
738988,1,0.0625,30,0
738994,1,0.175,30,0
739009,0,0.15,20,0
739033,0,0.1125,30,0
739106,1,0.05,50,0
739165,1,1.0,20,0
739176,0,0.0,30,1
739260,0,0.0,30,1
739301,1,0.75,50,0
739376,0,0.0125,10,1
739411,1,0.0,30,1
739439,0,0.0,20,1
739454,0,0.0,20,0
739471,0,0.0,40,0
739476,0,0.2,30,0
739484,1,0.675,40,0
739520,1,0.0875,40,0
739568,1,0.025,50,1
739573,0,0.525,10,0
739576,0,0.0,20,1
739580,1,0.45,50,0
739611,1,0.6625,40,0
739657,1,0.7375,20,0
739667,0,0.0,20,1
739695,0,0.075,20,0
739786,1,0.0,20,1
739942,0,0.2375,20,0
739959,1,0.3875,40,0
740034,0,0.0,10,1
740121,0,0.225,30,0
740139,1,0.1125,30,0
740237,0,0.0,30,1
740262,1,1.0,30,0
740317,1,0.75,30,0
740332,1,0.175,30,0
740364,0,0.0,30,1
740383,0,0.0,20,1
740409,1,0.2125,30,0
740430,0,0.2375,50,1
740517,0,0.2125,40,0
740530,1,0.05,20,1
740680,0,0.0,20,1
740723,1,1.0,20,0
740754,0,0.0,30,1
740774,1,0.0,30,0
740793,1,0.2125,30,0
740803,0,0.5125,40,0
740858,1,0.625,40,0
740905,1,0.05,20,0
740951,1,0.025,40,1
741074,1,0.4625,30,0
741078,1,0.4375,20,0
741111,0,0.0,20,1
741154,1,0.975,20,0
741270,1,0.1,50,0
741289,1,0.8875,30,0
741527,0,0.225,50,0
741557,0,0.025,50,0
741563,0,0.175,20,0
741666,1,0.0,20,1
741722,0,0.2875,20,0
741773,0,0.15,20,0
741779,0,0.0,10,1
742117,1,1.0,40,0
742142,0,0.025,10,1
742218,0,0.0,20,1
742223,1,0.1,30,0
742243,0,0.2,20,0
742281,0,0.0,20,1
742334,0,0.025,30,1
742377,1,0.6375,40,0
742496,0,0.0,30,1
742536,0,0.0,30,0
742567,0,0.0,20,1
742590,1,0.1375,30,0
742592,1,0.0625,40,0
742705,1,1.0,30,0
742785,0,0.0,20,1
742825,1,0.475,20,0
742827,0,0.025,20,1
742831,1,0.0125,30,0
742833,1,0.9125,30,0
742975,0,0.6625,20,0
743076,0,0.0,20,0
743319,0,0.0,20,1
743411,1,0.1,30,0
743443,1,0.6125,30,0
743502,1,0.0125,50,1
743567,0,0.0,20,1
743652,1,0.75,40,0
743714,0,0.6375,30,0
743742,1,0.1375,20,0
743803,0,0.0375,50,0
743806,0,0.525,20,0
743883,1,0.025,20,0
743939,1,0.975,50,0
743968,1,0.0125,20,1
744017,1,0.35,30,0
744030,0,0.2,30,0
744162,1,0.5875,20,0
744241,0,0.0875,20,0
744248,0,0.0875,30,0
744255,0,0.0125,40,0
744282,1,0.3125,20,0
744292,0,0.0,20,1
744294,1,0.3875,20,0
744315,1,0.675,20,0
744355,0,0.0375,30,1
744368,0,0.0,20,1
744370,0,0.05,50,0
744375,0,0.0,30,1
744490,1,0.9125,20,0
744666,1,0.75,20,0
744711,1,0.0625,20,0
744723,1,0.9125,30,0
744751,0,0.7625,50,0
744771,0,0.0,20,1
744826,1,0.8375,40,0
744858,0,0.0,20,1
744907,1,0.075,30,0
744924,0,0.8375,70,0
744995,0,0.0,20,0
745007,0,0.3125,40,0
745056,0,0.0,20,1
745183,1,0.325,40,0
745219,0,0.0,20,1
745306,0,0.0,20,1
745377,0,0.0,20,1
745385,0,0.0,30,0
745395,0,0.0,20,1
745450,0,0.025,40,0
745452,1,0.175,20,0
745497,1,0.4375,30,0
745514,1,0.65,20,0
745657,1,0.0875,20,0
745665,1,0.0,30,1
745671,0,0.05,10,1
745681,1,0.425,40,0
745733,0,0.0,20,1
745778,1,0.025,40,1
745819,1,0.775,40,0
745866,0,0.4,40,0
745995,0,0.4375,20,0
745998,0,0.375,40,0
746001,1,0.6375,20,0
746060,1,0.0875,50,0
746072,0,0.1125,10,0
746082,0,0.2,40,1
746112,0,0.0,20,1
746128,1,0.0,40,1
746130,1,0.475,40,0
746258,0,0.0,20,1
746332,1,0.6625,30,0
746361,1,0.675,20,0
746371,1,0.0125,40,1
746549,0,0.0,20,1
746611,1,0.2375,30,0
746622,1,0.8375,30,0
746623,1,0.05,20,0
746632,1,0.225,30,0
